phase,stop_point_ref,stop_name,stop_sequence,platform,arrival_planned,arrival_estimated,departure_planned,departure_estimated,arrival_delay_minutes,departure_delay_minutes,journey_ref,operating_day_ref,line_name,destination
onward,de:08416:10241:0:4,Tübingen Niethammerstraße,6,,2025-11-11 18:40:48,2025-11-11 18:40:48,2025-11-11 18:40:48,2025-11-11 18:40:48,0.0,0.0,tub:09004::H:j25:377,2025-11-11,4,Tübingen Wennf. Garten
onward,de:08416:10240:0:4,Tübingen Corrensstraße,7,,2025-11-11 18:41:54,2025-11-11 18:41:54,2025-11-11 18:41:54,2025-11-11 18:41:54,0.0,0.0,tub:09004::H:j25:377,2025-11-11,4,Tübingen Wennf. Garten
onward,de:08416:10243:0:4,Tübingen Schönblick,8,,2025-11-11 18:42:54,2025-11-11 18:42:54,2025-11-11 18:42:54,2025-11-11 18:42:54,0.0,0.0,tub:09004::H:j25:377,2025-11-11,4,Tübingen Wennf. Garten
onward,de:08416:10222:0:4,Tübingen Engelfriedshalde,9,,2025-11-11 18:44:12,2025-11-11 18:44:12,2025-11-11 18:44:12,2025-11-11 18:44:12,0.0,0.0,tub:09004::H:j25:377,2025-11-11,4,Tübingen Wennf. Garten
onward,de:08416:10221:0:4,Tübingen Im Rotbad,10,,2025-11-11 18:44:48,2025-11-11 18:44:48,2025-11-11 18:44:48,2025-11-11 18:44:48,0.0,0.0,tub:09004::H:j25:377,2025-11-11,4,Tübingen Wennf. Garten
onward,de:08416:10235:0:4,Tübingen Brunsstraße,11,,2025-11-11 18:45:48,2025-11-11 18:45:48,2025-11-11 18:45:48,2025-11-11 18:45:48,0.0,0.0,tub:09004::H:j25:377,2025-11-11,4,Tübingen Wennf. Garten
onward,de:08416:10507:0:8,Tübingen Hölderlinstraße,12,,2025-11-11 18:47:42,2025-11-11 18:47:42,2025-11-11 18:47:42,2025-11-11 18:47:42,0.0,0.0,tub:09004::H:j25:377,2025-11-11,4,Tübingen Wennf. Garten
onward,de:08416:10508:0:4,Tübingen Stadtgraben,13,,2025-11-11 18:49:06,2025-11-11 18:49:06,2025-11-11 18:49:06,2025-11-11 18:49:06,0.0,0.0,tub:09004::H:j25:377,2025-11-11,4,Tübingen Wennf. Garten
onward,de:08416:10502:0:5,Tübingen Nonnenhaus,14,,2025-11-11 18:50:18,2025-11-11 18:50:18,2025-11-11 18:50:18,2025-11-11 18:50:18,0.0,0.0,tub:09004::H:j25:377,2025-11-11,4,Tübingen Wennf. Garten
onward,de:08416:10501:0:4,Tübingen Neckarbrücke,15,,2025-11-11 18:51:54,2025-11-11 18:51:54,2025-11-11 18:51:54,2025-11-11 18:51:54,0.0,0.0,tub:09004::H:j25:377,2025-11-11,4,Tübingen Wennf. Garten
onward,de:08416:11000:14:J,Tübingen Hauptbahnhof,16,Bstg. J,2025-11-11 18:54:00,2025-11-11 18:54:00,2025-11-11 18:54:00,2025-11-11 18:54:00,0.0,0.0,tub:09004::H:j25:377,2025-11-11,4,Tübingen Wennf. Garten
onward,de:08416:11000:12:F,Tübingen Hauptbahnhof,17,Bstg. F,2025-11-11 18:56:00,2025-11-11 18:56:00,2025-11-11 18:58:00,2025-11-11 18:58:00,0.0,0.0,tub:09004::H:j25:377,2025-11-11,4,Tübingen Wennf. Garten
onward,de:08416:10517:0:1,Tübingen Blaue Brücke,18,,2025-11-11 18:59:24,2025-11-11 18:59:24,2025-11-11 18:59:24,2025-11-11 18:59:24,0.0,0.0,tub:09004::H:j25:377,2025-11-11,4,Tübingen Wennf. Garten
onward,de:08416:10800:0:1,Tübingen Landestheater,19,,2025-11-11 19:00:18,2025-11-11 19:00:18,2025-11-11 19:00:18,2025-11-11 19:00:18,0.0,0.0,tub:09004::H:j25:377,2025-11-11,4,Tübingen Wennf. Garten
onward,de:08416:10810:0:1,Tübingen Sternplatz,20,,2025-11-11 19:01:36,2025-11-11 19:01:36,2025-11-11 19:01:36,2025-11-11 19:01:36,0.0,0.0,tub:09004::H:j25:377,2025-11-11,4,Tübingen Wennf. Garten
onward,de:08416:10811:0:1,Tübingen Kiesäckerstraße,21,,2025-11-11 19:02:18,2025-11-11 19:02:18,2025-11-11 19:02:18,2025-11-11 19:02:18,0.0,0.0,tub:09004::H:j25:377,2025-11-11,4,Tübingen Wennf. Garten
onward,de:08416:10812:0:1,Tübingen Königsberger Straße,22,Bstg. 1,2025-11-11 19:03:30,2025-11-11 19:03:30,2025-11-11 19:03:30,2025-11-11 19:03:30,0.0,0.0,tub:09004::H:j25:377,2025-11-11,4,Tübingen Wennf. Garten
onward,de:08416:10813:0:1,Tübingen Stadtwerke,23,,2025-11-11 19:04:54,2025-11-11 19:04:54,2025-11-11 19:04:54,2025-11-11 19:04:54,0.0,0.0,tub:09004::H:j25:377,2025-11-11,4,Tübingen Wennf. Garten
onward,de:08416:10808:0:1,Tübingen Aixer Straße,24,,2025-11-11 19:06:48,2025-11-11 19:06:48,2025-11-11 19:06:48,2025-11-11 19:06:48,0.0,0.0,tub:09004::H:j25:377,2025-11-11,4,Tübingen Wennf. Garten
onward,de:08416:10814:0:1,Tübingen Görlitzer Weg,25,,2025-11-11 19:07:24,2025-11-11 19:07:24,2025-11-11 19:07:24,2025-11-11 19:07:24,0.0,0.0,tub:09004::H:j25:377,2025-11-11,4,Tübingen Wennf. Garten
onward,de:08416:10817:0:1,Tübingen Tilsiter Weg,26,,2025-11-11 19:08:06,2025-11-11 19:08:06,2025-11-11 19:08:06,2025-11-11 19:08:06,0.0,0.0,tub:09004::H:j25:377,2025-11-11,4,Tübingen Wennf. Garten
onward,de:08416:10815:0:1,Tübingen Wennf. Garten,27,,2025-11-11 19:09:00,2025-11-11 19:09:00,,,0.0,,tub:09004::H:j25:377,2025-11-11,4,Tübingen Wennf. Garten
previous,de:08416:10819:0:4,Tübingen Franz. Viertel,1,,,,2025-11-11 17:53:00,2025-11-11 17:53:00,,0.0,tub:09001::R:j25:675,2025-11-11,1,Tübingen Stauden
previous,de:08416:10818:0:4,Tübingen Wankheimer Täle,2,,2025-11-11 17:54:06,2025-11-11 17:54:06,2025-11-11 17:54:06,2025-11-11 17:54:06,0.0,0.0,tub:09001::R:j25:675,2025-11-11,1,Tübingen Stauden
previous,de:08416:10808:0:4,Tübingen Aixer Straße,3,,2025-11-11 17:55:42,2025-11-11 17:55:42,2025-11-11 17:55:42,2025-11-11 17:55:42,0.0,0.0,tub:09001::R:j25:675,2025-11-11,1,Tübingen Stauden
previous,de:08416:10813:0:4,Tübingen Stadtwerke,4,,2025-11-11 17:56:54,2025-11-11 17:56:54,2025-11-11 17:56:54,2025-11-11 17:56:54,0.0,0.0,tub:09001::R:j25:675,2025-11-11,1,Tübingen Stauden
previous,de:08416:10816:0:4,Tübingen Schweickhardtstraße,5,,2025-11-11 17:58:18,2025-11-11 17:58:18,2025-11-11 17:58:18,2025-11-11 17:58:18,0.0,0.0,tub:09001::R:j25:675,2025-11-11,1,Tübingen Stauden
previous,de:08416:10614:0:4,Tübingen Alter Güterbahnhof,6,,2025-11-11 18:00:06,2025-11-11 18:00:06,2025-11-11 18:00:06,2025-11-11 18:00:06,0.0,0.0,tub:09001::R:j25:675,2025-11-11,1,Tübingen Stauden
onward,de:08416:10800:0:4,Tübingen Landestheater,7,,2025-11-11 18:00:48,2025-11-11 18:00:48,2025-11-11 18:00:48,2025-11-11 18:00:48,0.0,0.0,tub:09001::R:j25:675,2025-11-11,1,Tübingen Stauden
onward,de:08416:10518:0:4,Tübingen Poststraße,8,,2025-11-11 18:02:36,2025-11-11 18:02:36,2025-11-11 18:02:36,2025-11-11 18:02:36,0.0,0.0,tub:09001::R:j25:675,2025-11-11,1,Tübingen Stauden
onward,de:08416:11000:14:J,Tübingen Hauptbahnhof,9,Bstg. J,2025-11-11 18:04:00,2025-11-11 18:04:00,2025-11-11 18:04:00,2025-11-11 18:04:00,0.0,0.0,tub:09001::R:j25:675,2025-11-11,1,Tübingen Stauden
onward,de:08416:11000:11:C,Tübingen Hauptbahnhof,10,Bstg. C,2025-11-11 18:06:00,2025-11-11 18:06:00,2025-11-11 18:08:00,2025-11-11 18:08:00,0.0,0.0,tub:09001::R:j25:675,2025-11-11,1,Tübingen Stauden
onward,de:08416:10501:0:2,Tübingen Neckarbrücke,11,,2025-11-11 18:10:24,2025-11-11 18:10:24,2025-11-11 18:10:24,2025-11-11 18:10:24,0.0,0.0,tub:09001::R:j25:675,2025-11-11,1,Tübingen Stauden
onward,de:08416:10520:0:2,Tübingen Wilhelmstraße,12,,2025-11-11 18:12:12,2025-11-11 18:12:12,2025-11-11 18:12:12,2025-11-11 18:12:12,0.0,0.0,tub:09001::R:j25:675,2025-11-11,1,Tübingen Stauden
onward,de:08416:10503:0:2,Tübingen Uni / Neue Aula,13,,2025-11-11 18:13:06,2025-11-11 18:13:06,2025-11-11 18:13:06,2025-11-11 18:13:06,0.0,0.0,tub:09001::R:j25:675,2025-11-11,1,Tübingen Stauden
onward,de:08416:10504:0:1,Tübingen Lothar-Meyer-Bau,14,,2025-11-11 18:14:36,2025-11-11 18:14:36,2025-11-11 18:14:36,2025-11-11 18:14:36,0.0,0.0,tub:09001::R:j25:675,2025-11-11,1,Tübingen Stauden
onward,de:08416:10505:0:1,Tübingen Pauline-Krone-Heim,15,,2025-11-11 18:16:06,2025-11-11 18:16:06,2025-11-11 18:16:06,2025-11-11 18:16:06,0.0,0.0,tub:09001::R:j25:675,2025-11-11,1,Tübingen Stauden
onward,de:08416:10300:0:1,Tübingen Landhausstraße,16,,2025-11-11 18:16:36,2025-11-11 18:16:36,2025-11-11 18:16:36,2025-11-11 18:16:36,0.0,0.0,tub:09001::R:j25:675,2025-11-11,1,Tübingen Stauden
onward,de:08416:10305:0:1,Tübingen Stuttgarter Str.,17,,2025-11-11 18:17:30,2025-11-11 18:17:30,2025-11-11 18:17:30,2025-11-11 18:17:30,0.0,0.0,tub:09001::R:j25:675,2025-11-11,1,Tübingen Stauden
onward,de:08416:10303:0:1,Tübingen Kreuzstraße,18,,2025-11-11 18:18:54,2025-11-11 18:18:54,2025-11-11 18:18:54,2025-11-11 18:18:54,0.0,0.0,tub:09001::R:j25:675,2025-11-11,1,Tübingen Stauden
onward,de:08416:10322:0:1,Tübingen Dorfackerschule,19,,2025-11-11 18:19:30,2025-11-11 18:19:30,2025-11-11 18:19:30,2025-11-11 18:19:30,0.0,0.0,tub:09001::R:j25:675,2025-11-11,1,Tübingen Stauden
onward,de:08416:10319:0:1,Tübingen Steige,20,,2025-11-11 18:20:36,2025-11-11 18:20:36,2025-11-11 18:20:36,2025-11-11 18:20:36,0.0,0.0,tub:09001::R:j25:675,2025-11-11,1,Tübingen Stauden
onward,de:08416:10320:0:1,Tübingen Wolfsbaumweg,21,,2025-11-11 18:21:06,2025-11-11 18:21:06,2025-11-11 18:21:06,2025-11-11 18:21:06,0.0,0.0,tub:09001::R:j25:675,2025-11-11,1,Tübingen Stauden
onward,de:08416:10325:0:1,Tübingen Gottfr.-Pressel-Weg,22,,2025-11-11 18:21:42,2025-11-11 18:21:42,2025-11-11 18:21:42,2025-11-11 18:21:42,0.0,0.0,tub:09001::R:j25:675,2025-11-11,1,Tübingen Stauden
onward,de:08416:10318:0:1,Tübingen B.-v.-Suttner-Straße,23,,2025-11-11 18:22:42,2025-11-11 18:22:42,2025-11-11 18:22:42,2025-11-11 18:22:42,0.0,0.0,tub:09001::R:j25:675,2025-11-11,1,Tübingen Stauden
onward,de:08416:10315:0:1,Tübingen Herrlesberg,24,,2025-11-11 18:23:48,2025-11-11 18:23:48,2025-11-11 18:23:48,2025-11-11 18:23:48,0.0,0.0,tub:09001::R:j25:675,2025-11-11,1,Tübingen Stauden
onward,de:08416:10317:0:1,Tübingen Käthe-Kollwitz-Str.,25,,2025-11-11 18:24:48,2025-11-11 18:24:48,2025-11-11 18:24:48,2025-11-11 18:24:48,0.0,0.0,tub:09001::R:j25:675,2025-11-11,1,Tübingen Stauden
onward,de:08416:10316:0:1,Tübingen Stauden,26,,2025-11-11 18:26:00,2025-11-11 18:26:00,,,0.0,,tub:09001::R:j25:675,2025-11-11,1,Tübingen Stauden
onward,de:08416:11000:11:C,Tübingen Hauptbahnhof,1,Bstg. C,,,2025-11-11 18:15:00,2025-11-11 18:15:00,,0.0,tub:09007::R:j25:166,2025-11-11,7,Pfrondorf Lindenstraße
onward,de:08416:10501:0:2,Tübingen Neckarbrücke,2,,2025-11-11 18:17:24,2025-11-11 18:17:24,2025-11-11 18:17:24,2025-11-11 18:17:24,0.0,0.0,tub:09007::R:j25:166,2025-11-11,7,Pfrondorf Lindenstraße
onward,de:08416:10520:0:2,Tübingen Wilhelmstraße,3,,2025-11-11 18:19:12,2025-11-11 18:19:12,2025-11-11 18:19:12,2025-11-11 18:19:12,0.0,0.0,tub:09007::R:j25:166,2025-11-11,7,Pfrondorf Lindenstraße
onward,de:08416:10503:0:2,Tübingen Uni / Neue Aula,4,,2025-11-11 18:20:06,2025-11-11 18:20:06,2025-11-11 18:20:06,2025-11-11 18:20:06,0.0,0.0,tub:09007::R:j25:166,2025-11-11,7,Pfrondorf Lindenstraße
onward,de:08416:10504:0:1,Tübingen Lothar-Meyer-Bau,5,,2025-11-11 18:21:36,2025-11-11 18:21:36,2025-11-11 18:21:36,2025-11-11 18:21:36,0.0,0.0,tub:09007::R:j25:166,2025-11-11,7,Pfrondorf Lindenstraße
onward,de:08416:10505:0:1,Tübingen Pauline-Krone-Heim,6,,2025-11-11 18:23:06,2025-11-11 18:23:06,2025-11-11 18:23:06,2025-11-11 18:23:06,0.0,0.0,tub:09007::R:j25:166,2025-11-11,7,Pfrondorf Lindenstraße
onward,de:08416:10300:0:1,Tübingen Landhausstraße,7,,2025-11-11 18:23:36,2025-11-11 18:23:36,2025-11-11 18:23:36,2025-11-11 18:23:36,0.0,0.0,tub:09007::R:j25:166,2025-11-11,7,Pfrondorf Lindenstraße
onward,de:08416:10305:0:1,Tübingen Stuttgarter Str.,8,,2025-11-11 18:24:30,2025-11-11 18:24:30,2025-11-11 18:24:30,2025-11-11 18:24:30,0.0,0.0,tub:09007::R:j25:166,2025-11-11,7,Pfrondorf Lindenstraße
onward,de:08416:10306:0:1,Tübingen Jürgensenstraße,9,,2025-11-11 18:25:48,2025-11-11 18:25:48,2025-11-11 18:25:48,2025-11-11 18:25:48,0.0,0.0,tub:09007::R:j25:166,2025-11-11,7,Pfrondorf Lindenstraße
onward,de:08416:10302:0:1,Tübingen Neuhaldenstraße,10,,2025-11-11 18:26:30,2025-11-11 18:26:30,2025-11-11 18:26:30,2025-11-11 18:26:30,0.0,0.0,tub:09007::R:j25:166,2025-11-11,7,Pfrondorf Lindenstraße
onward,de:08416:10307:0:1,Tübingen Eichhaldenstraße,11,,2025-11-11 18:27:30,2025-11-11 18:27:30,2025-11-11 18:27:30,2025-11-11 18:27:30,0.0,0.0,tub:09007::R:j25:166,2025-11-11,7,Pfrondorf Lindenstraße
onward,de:08416:10332:0:1,Tübingen Stäudach,12,,2025-11-11 18:28:36,2025-11-11 18:28:36,2025-11-11 18:28:36,2025-11-11 18:28:36,0.0,0.0,tub:09007::R:j25:166,2025-11-11,7,Pfrondorf Lindenstraße
onward,de:08416:10333:0:1,Pfrondorf Zollernstraße,13,,2025-11-11 18:31:12,2025-11-11 18:31:12,2025-11-11 18:31:12,2025-11-11 18:31:12,0.0,0.0,tub:09007::R:j25:166,2025-11-11,7,Pfrondorf Lindenstraße
onward,de:08416:10308:0:1,Pfrondorf Seestraße,14,,2025-11-11 18:32:00,2025-11-11 18:32:00,2025-11-11 18:32:00,2025-11-11 18:32:00,0.0,0.0,tub:09007::R:j25:166,2025-11-11,7,Pfrondorf Lindenstraße
onward,de:08416:10337:0:1,Pfrondorf Steinbruchstraße,15,,2025-11-11 18:32:42,2025-11-11 18:32:42,2025-11-11 18:32:42,2025-11-11 18:32:42,0.0,0.0,tub:09007::R:j25:166,2025-11-11,7,Pfrondorf Lindenstraße
onward,de:08416:10323:0:4,Pfrondorf Lindenstraße,16,,2025-11-11 18:34:00,2025-11-11 18:34:00,,,0.0,,tub:09007::R:j25:166,2025-11-11,7,Pfrondorf Lindenstraße
onward,de:08416:11000:11:C,Tübingen Hauptbahnhof,1,Bstg. C,,,2025-11-11 18:23:00,2025-11-11 18:23:00,,0.0,tub:09001::R:j25:677,2025-11-11,1,Tübingen Stauden
onward,de:08416:10501:0:2,Tübingen Neckarbrücke,2,,2025-11-11 18:25:24,2025-11-11 18:25:24,2025-11-11 18:25:24,2025-11-11 18:25:24,0.0,0.0,tub:09001::R:j25:677,2025-11-11,1,Tübingen Stauden
onward,de:08416:10520:0:2,Tübingen Wilhelmstraße,3,,2025-11-11 18:27:12,2025-11-11 18:27:12,2025-11-11 18:27:12,2025-11-11 18:27:12,0.0,0.0,tub:09001::R:j25:677,2025-11-11,1,Tübingen Stauden
onward,de:08416:10503:0:2,Tübingen Uni / Neue Aula,4,,2025-11-11 18:28:06,2025-11-11 18:28:06,2025-11-11 18:28:06,2025-11-11 18:28:06,0.0,0.0,tub:09001::R:j25:677,2025-11-11,1,Tübingen Stauden
onward,de:08416:10504:0:1,Tübingen Lothar-Meyer-Bau,5,,2025-11-11 18:29:36,2025-11-11 18:29:36,2025-11-11 18:29:36,2025-11-11 18:29:36,0.0,0.0,tub:09001::R:j25:677,2025-11-11,1,Tübingen Stauden
onward,de:08416:10505:0:1,Tübingen Pauline-Krone-Heim,6,,2025-11-11 18:31:06,2025-11-11 18:31:06,2025-11-11 18:31:06,2025-11-11 18:31:06,0.0,0.0,tub:09001::R:j25:677,2025-11-11,1,Tübingen Stauden
onward,de:08416:10300:0:1,Tübingen Landhausstraße,7,,2025-11-11 18:31:36,2025-11-11 18:31:36,2025-11-11 18:31:36,2025-11-11 18:31:36,0.0,0.0,tub:09001::R:j25:677,2025-11-11,1,Tübingen Stauden
onward,de:08416:10305:0:1,Tübingen Stuttgarter Str.,8,,2025-11-11 18:32:30,2025-11-11 18:32:30,2025-11-11 18:32:30,2025-11-11 18:32:30,0.0,0.0,tub:09001::R:j25:677,2025-11-11,1,Tübingen Stauden
onward,de:08416:10303:0:1,Tübingen Kreuzstraße,9,,2025-11-11 18:33:54,2025-11-11 18:33:54,2025-11-11 18:33:54,2025-11-11 18:33:54,0.0,0.0,tub:09001::R:j25:677,2025-11-11,1,Tübingen Stauden
onward,de:08416:10322:0:1,Tübingen Dorfackerschule,10,,2025-11-11 18:34:30,2025-11-11 18:34:30,2025-11-11 18:34:30,2025-11-11 18:34:30,0.0,0.0,tub:09001::R:j25:677,2025-11-11,1,Tübingen Stauden
onward,de:08416:10319:0:1,Tübingen Steige,11,,2025-11-11 18:35:36,2025-11-11 18:35:36,2025-11-11 18:35:36,2025-11-11 18:35:36,0.0,0.0,tub:09001::R:j25:677,2025-11-11,1,Tübingen Stauden
onward,de:08416:10320:0:1,Tübingen Wolfsbaumweg,12,,2025-11-11 18:36:06,2025-11-11 18:36:06,2025-11-11 18:36:06,2025-11-11 18:36:06,0.0,0.0,tub:09001::R:j25:677,2025-11-11,1,Tübingen Stauden
onward,de:08416:10325:0:1,Tübingen Gottfr.-Pressel-Weg,13,,2025-11-11 18:36:42,2025-11-11 18:36:42,2025-11-11 18:36:42,2025-11-11 18:36:42,0.0,0.0,tub:09001::R:j25:677,2025-11-11,1,Tübingen Stauden
onward,de:08416:10318:0:1,Tübingen B.-v.-Suttner-Straße,14,,2025-11-11 18:37:42,2025-11-11 18:37:42,2025-11-11 18:37:42,2025-11-11 18:37:42,0.0,0.0,tub:09001::R:j25:677,2025-11-11,1,Tübingen Stauden
onward,de:08416:10315:0:1,Tübingen Herrlesberg,15,,2025-11-11 18:38:48,2025-11-11 18:38:48,2025-11-11 18:38:48,2025-11-11 18:38:48,0.0,0.0,tub:09001::R:j25:677,2025-11-11,1,Tübingen Stauden
onward,de:08416:10317:0:1,Tübingen Käthe-Kollwitz-Str.,16,,2025-11-11 18:39:48,2025-11-11 18:39:48,2025-11-11 18:39:48,2025-11-11 18:39:48,0.0,0.0,tub:09001::R:j25:677,2025-11-11,1,Tübingen Stauden
onward,de:08416:10316:0:1,Tübingen Stauden,17,,2025-11-11 18:41:00,2025-11-11 18:41:00,,,0.0,,tub:09001::R:j25:677,2025-11-11,1,Tübingen Stauden
onward,de:08416:11000:11:C,Tübingen Hauptbahnhof,1,Bstg. C,,,2025-11-11 18:30:00,2025-11-11 18:30:00,,0.0,tub:09007::R:j25:167,2025-11-11,7,Pfrondorf Lindenstraße
onward,de:08416:10501:0:2,Tübingen Neckarbrücke,2,,2025-11-11 18:32:24,2025-11-11 18:32:24,2025-11-11 18:32:24,2025-11-11 18:32:24,0.0,0.0,tub:09007::R:j25:167,2025-11-11,7,Pfrondorf Lindenstraße
onward,de:08416:10520:0:2,Tübingen Wilhelmstraße,3,,2025-11-11 18:34:12,2025-11-11 18:34:12,2025-11-11 18:34:12,2025-11-11 18:34:12,0.0,0.0,tub:09007::R:j25:167,2025-11-11,7,Pfrondorf Lindenstraße
onward,de:08416:10503:0:2,Tübingen Uni / Neue Aula,4,,2025-11-11 18:35:06,2025-11-11 18:35:06,2025-11-11 18:35:06,2025-11-11 18:35:06,0.0,0.0,tub:09007::R:j25:167,2025-11-11,7,Pfrondorf Lindenstraße
onward,de:08416:10504:0:1,Tübingen Lothar-Meyer-Bau,5,,2025-11-11 18:36:36,2025-11-11 18:36:36,2025-11-11 18:36:36,2025-11-11 18:36:36,0.0,0.0,tub:09007::R:j25:167,2025-11-11,7,Pfrondorf Lindenstraße
onward,de:08416:10505:0:1,Tübingen Pauline-Krone-Heim,6,,2025-11-11 18:38:06,2025-11-11 18:38:06,2025-11-11 18:38:06,2025-11-11 18:38:06,0.0,0.0,tub:09007::R:j25:167,2025-11-11,7,Pfrondorf Lindenstraße
onward,de:08416:10300:0:1,Tübingen Landhausstraße,7,,2025-11-11 18:38:36,2025-11-11 18:38:36,2025-11-11 18:38:36,2025-11-11 18:38:36,0.0,0.0,tub:09007::R:j25:167,2025-11-11,7,Pfrondorf Lindenstraße
onward,de:08416:10305:0:1,Tübingen Stuttgarter Str.,8,,2025-11-11 18:39:30,2025-11-11 18:39:30,2025-11-11 18:39:30,2025-11-11 18:39:30,0.0,0.0,tub:09007::R:j25:167,2025-11-11,7,Pfrondorf Lindenstraße
onward,de:08416:10306:0:1,Tübingen Jürgensenstraße,9,,2025-11-11 18:40:48,2025-11-11 18:40:48,2025-11-11 18:40:48,2025-11-11 18:40:48,0.0,0.0,tub:09007::R:j25:167,2025-11-11,7,Pfrondorf Lindenstraße
onward,de:08416:10302:0:1,Tübingen Neuhaldenstraße,10,,2025-11-11 18:41:30,2025-11-11 18:41:30,2025-11-11 18:41:30,2025-11-11 18:41:30,0.0,0.0,tub:09007::R:j25:167,2025-11-11,7,Pfrondorf Lindenstraße
onward,de:08416:10307:0:1,Tübingen Eichhaldenstraße,11,,2025-11-11 18:42:30,2025-11-11 18:42:30,2025-11-11 18:42:30,2025-11-11 18:42:30,0.0,0.0,tub:09007::R:j25:167,2025-11-11,7,Pfrondorf Lindenstraße
onward,de:08416:10332:0:1,Tübingen Stäudach,12,,2025-11-11 18:43:36,2025-11-11 18:43:36,2025-11-11 18:43:36,2025-11-11 18:43:36,0.0,0.0,tub:09007::R:j25:167,2025-11-11,7,Pfrondorf Lindenstraße
onward,de:08416:10333:0:1,Pfrondorf Zollernstraße,13,,2025-11-11 18:46:12,2025-11-11 18:46:12,2025-11-11 18:46:12,2025-11-11 18:46:12,0.0,0.0,tub:09007::R:j25:167,2025-11-11,7,Pfrondorf Lindenstraße
onward,de:08416:10308:0:1,Pfrondorf Seestraße,14,,2025-11-11 18:47:00,2025-11-11 18:47:00,2025-11-11 18:47:00,2025-11-11 18:47:00,0.0,0.0,tub:09007::R:j25:167,2025-11-11,7,Pfrondorf Lindenstraße
onward,de:08416:10337:0:1,Pfrondorf Steinbruchstraße,15,,2025-11-11 18:47:42,2025-11-11 18:47:42,2025-11-11 18:47:42,2025-11-11 18:47:42,0.0,0.0,tub:09007::R:j25:167,2025-11-11,7,Pfrondorf Lindenstraße
onward,de:08416:10323:0:4,Pfrondorf Lindenstraße,16,,2025-11-11 18:49:00,2025-11-11 18:49:00,,,0.0,,tub:09007::R:j25:167,2025-11-11,7,Pfrondorf Lindenstraße
onward,de:08416:10819:0:4,Tübingen Franz. Viertel,1,,,,2025-11-11 18:23:00,2025-11-11 18:23:00,,0.0,tub:09001::R:j25:679,2025-11-11,1,Tübingen Stauden
onward,de:08416:10818:0:4,Tübingen Wankheimer Täle,2,,2025-11-11 18:24:06,2025-11-11 18:24:06,2025-11-11 18:24:06,2025-11-11 18:24:06,0.0,0.0,tub:09001::R:j25:679,2025-11-11,1,Tübingen Stauden
onward,de:08416:10808:0:4,Tübingen Aixer Straße,3,,2025-11-11 18:25:42,2025-11-11 18:25:42,2025-11-11 18:25:42,2025-11-11 18:25:42,0.0,0.0,tub:09001::R:j25:679,2025-11-11,1,Tübingen Stauden
onward,de:08416:10813:0:4,Tübingen Stadtwerke,4,,2025-11-11 18:26:54,2025-11-11 18:26:54,2025-11-11 18:26:54,2025-11-11 18:26:54,0.0,0.0,tub:09001::R:j25:679,2025-11-11,1,Tübingen Stauden
onward,de:08416:10816:0:4,Tübingen Schweickhardtstraße,5,,2025-11-11 18:28:18,2025-11-11 18:28:18,2025-11-11 18:28:18,2025-11-11 18:28:18,0.0,0.0,tub:09001::R:j25:679,2025-11-11,1,Tübingen Stauden
onward,de:08416:10614:0:4,Tübingen Alter Güterbahnhof,6,,2025-11-11 18:30:06,2025-11-11 18:30:06,2025-11-11 18:30:06,2025-11-11 18:30:06,0.0,0.0,tub:09001::R:j25:679,2025-11-11,1,Tübingen Stauden
onward,de:08416:10800:0:4,Tübingen Landestheater,7,,2025-11-11 18:30:48,2025-11-11 18:30:48,2025-11-11 18:30:48,2025-11-11 18:30:48,0.0,0.0,tub:09001::R:j25:679,2025-11-11,1,Tübingen Stauden
onward,de:08416:10518:0:4,Tübingen Poststraße,8,,2025-11-11 18:32:36,2025-11-11 18:32:36,2025-11-11 18:32:36,2025-11-11 18:32:36,0.0,0.0,tub:09001::R:j25:679,2025-11-11,1,Tübingen Stauden
onward,de:08416:11000:14:J,Tübingen Hauptbahnhof,9,Bstg. J,2025-11-11 18:34:00,2025-11-11 18:34:00,2025-11-11 18:34:00,2025-11-11 18:34:00,0.0,0.0,tub:09001::R:j25:679,2025-11-11,1,Tübingen Stauden
onward,de:08416:11000:11:C,Tübingen Hauptbahnhof,10,Bstg. C,2025-11-11 18:36:00,2025-11-11 18:36:00,2025-11-11 18:38:00,2025-11-11 18:38:00,0.0,0.0,tub:09001::R:j25:679,2025-11-11,1,Tübingen Stauden
onward,de:08416:10501:0:2,Tübingen Neckarbrücke,11,,2025-11-11 18:40:24,2025-11-11 18:40:24,2025-11-11 18:40:24,2025-11-11 18:40:24,0.0,0.0,tub:09001::R:j25:679,2025-11-11,1,Tübingen Stauden
onward,de:08416:10520:0:2,Tübingen Wilhelmstraße,12,,2025-11-11 18:42:12,2025-11-11 18:42:12,2025-11-11 18:42:12,2025-11-11 18:42:12,0.0,0.0,tub:09001::R:j25:679,2025-11-11,1,Tübingen Stauden
onward,de:08416:10503:0:2,Tübingen Uni / Neue Aula,13,,2025-11-11 18:43:06,2025-11-11 18:43:06,2025-11-11 18:43:06,2025-11-11 18:43:06,0.0,0.0,tub:09001::R:j25:679,2025-11-11,1,Tübingen Stauden
onward,de:08416:10504:0:1,Tübingen Lothar-Meyer-Bau,14,,2025-11-11 18:44:36,2025-11-11 18:44:36,2025-11-11 18:44:36,2025-11-11 18:44:36,0.0,0.0,tub:09001::R:j25:679,2025-11-11,1,Tübingen Stauden
