phase,stop_point_ref,stop_name,stop_sequence,platform,arrival_planned,arrival_estimated,departure_planned,departure_estimated,arrival_delay_minutes,departure_delay_minutes,journey_ref,operating_day_ref,line_name,destination
previous,de:08416:10213:0:4,Tübingen WHO Ahornweg,4,,2025-11-09 09:17,2025-11-09 09:17,2025-11-09 09:17,2025-11-09 09:17,0.6,0.9,tub:09004::H:j25:530,2025-11-09,4,Tübingen Wennf. Garten
previous,de:08416:10242:0:4,Tübingen Winkelwiese,5,,2025-11-09 09:17,2025-11-09 09:19,2025-11-09 09:17,2025-11-09 09:19,1.1,1.3,tub:09004::H:j25:530,2025-11-09,4,Tübingen Wennf. Garten
previous,de:08416:10241:0:4,Tübingen Niethammerstraße,6,,2025-11-09 09:18,2025-11-09 09:19,2025-11-09 09:18,2025-11-09 09:19,1.0,1.1,tub:09004::H:j25:530,2025-11-09,4,Tübingen Wennf. Garten
previous,de:08416:10240:0:4,Tübingen Corrensstraße,7,,2025-11-09 09:19,2025-11-09 09:20,2025-11-09 09:19,2025-11-09 09:20,1.0,1.1,tub:09004::H:j25:530,2025-11-09,4,Tübingen Wennf. Garten
previous,de:08416:10243:0:4,Tübingen Schönblick,8,,2025-11-09 09:20,2025-11-09 09:21,2025-11-09 09:20,2025-11-09 09:21,1.0,1.2,tub:09004::H:j25:530,2025-11-09,4,Tübingen Wennf. Garten
previous,de:08416:10222:0:4,Tübingen Engelfriedshalde,9,,2025-11-09 09:21,2025-11-09 09:22,2025-11-09 09:21,2025-11-09 09:22,1.2,1.2,tub:09004::H:j25:530,2025-11-09,4,Tübingen Wennf. Garten
previous,de:08416:10221:0:4,Tübingen Im Rotbad,10,,2025-11-09 09:21,2025-11-09 09:23,2025-11-09 09:21,2025-11-09 09:23,1.5,1.7,tub:09004::H:j25:530,2025-11-09,4,Tübingen Wennf. Garten
previous,de:08416:10235:0:4,Tübingen Brunsstraße,11,,2025-11-09 09:22,2025-11-09 09:24,2025-11-09 09:22,2025-11-09 09:25,2.0,2.1,tub:09004::H:j25:530,2025-11-09,4,Tübingen Wennf. Garten
previous,de:08416:10507:0:8,Tübingen Hölderlinstraße,12,,2025-11-09 09:24,2025-11-09 09:25,2025-11-09 09:24,2025-11-09 09:25,1.5,1.7,tub:09004::H:j25:530,2025-11-09,4,Tübingen Wennf. Garten
previous,de:08416:10508:0:4,Tübingen Stadtgraben,13,,2025-11-09 09:25,2025-11-09 09:27,2025-11-09 09:25,2025-11-09 09:27,1.6,1.6,tub:09004::H:j25:530,2025-11-09,4,Tübingen Wennf. Garten
previous,de:08416:10502:0:5,Tübingen Nonnenhaus,14,,2025-11-09 09:26,2025-11-09 09:27,2025-11-09 09:26,2025-11-09 09:27,1.6,1.6,tub:09004::H:j25:530,2025-11-09,4,Tübingen Wennf. Garten
onward,de:08416:10501:0:4,Tübingen Neckarbrücke,15,,2025-11-09 09:28,2025-11-09 09:28,2025-11-09 09:28,2025-11-09 09:28,0.6,0.6,tub:09004::H:j25:530,2025-11-09,4,Tübingen Wennf. Garten
onward,de:08416:11000:14:J,Tübingen Hauptbahnhof,16,Bstg. J,2025-11-09 09:30,2025-11-09 09:30,2025-11-09 09:30,2025-11-09 09:30,0.0,0.0,tub:09004::H:j25:530,2025-11-09,4,Tübingen Wennf. Garten
onward,de:08416:11000:12:F,Tübingen Hauptbahnhof,17,Bstg. F,2025-11-09 09:32,2025-11-09 09:32,2025-11-09 09:32,2025-11-09 09:32,0.0,0.0,tub:09004::H:j25:530,2025-11-09,4,Tübingen Wennf. Garten
onward,de:08416:10517:0:1,Tübingen Blaue Brücke,18,,2025-11-09 09:33,2025-11-09 09:33,2025-11-09 09:33,2025-11-09 09:33,0.0,0.0,tub:09004::H:j25:530,2025-11-09,4,Tübingen Wennf. Garten
onward,de:08416:10800:0:1,Tübingen Landestheater,19,,2025-11-09 09:34,2025-11-09 09:34,2025-11-09 09:34,2025-11-09 09:34,0.0,0.0,tub:09004::H:j25:530,2025-11-09,4,Tübingen Wennf. Garten
onward,de:08416:10810:0:1,Tübingen Sternplatz,20,,2025-11-09 09:35,2025-11-09 09:35,2025-11-09 09:35,2025-11-09 09:35,0.0,0.0,tub:09004::H:j25:530,2025-11-09,4,Tübingen Wennf. Garten
onward,de:08416:10811:0:1,Tübingen Kiesäckerstraße,21,,2025-11-09 09:36,2025-11-09 09:36,2025-11-09 09:36,2025-11-09 09:36,0.0,0.0,tub:09004::H:j25:530,2025-11-09,4,Tübingen Wennf. Garten
onward,de:08416:10812:0:1,Tübingen Königsberger Straße,22,Bstg. 1,2025-11-09 09:37,2025-11-09 09:37,2025-11-09 09:37,2025-11-09 09:37,0.0,0.0,tub:09004::H:j25:530,2025-11-09,4,Tübingen Wennf. Garten
onward,de:08416:10813:0:1,Tübingen Stadtwerke,23,,2025-11-09 09:38,2025-11-09 09:38,2025-11-09 09:38,2025-11-09 09:38,0.0,0.0,tub:09004::H:j25:530,2025-11-09,4,Tübingen Wennf. Garten
onward,de:08416:10808:0:1,Tübingen Aixer Straße,24,,2025-11-09 09:39,2025-11-09 09:40,2025-11-09 09:39,2025-11-09 09:40,0.6,0.6,tub:09004::H:j25:530,2025-11-09,4,Tübingen Wennf. Garten
onward,de:08416:10814:0:1,Tübingen Görlitzer Weg,25,,2025-11-09 09:40,2025-11-09 09:40,2025-11-09 09:40,2025-11-09 09:40,0.0,0.0,tub:09004::H:j25:530,2025-11-09,4,Tübingen Wennf. Garten
onward,de:08416:10817:0:1,Tübingen Tilsiter Weg,26,,2025-11-09 09:41,2025-11-09 09:41,2025-11-09 09:41,2025-11-09 09:41,0.0,0.0,tub:09004::H:j25:530,2025-11-09,4,Tübingen Wennf. Garten
onward,de:08416:10815:0:1,Tübingen Wennf. Garten,27,,2025-11-09 09:42,2025-11-09 09:42,,,0.0,,tub:09004::H:j25:530,2025-11-09,4,Tübingen Wennf. Garten
onward,de:08416:11000:15:N,Tübingen Hauptbahnhof,1,Bstg. N,,,2025-11-09 09:35,2025-11-09 09:35,,0.0,tub:80625::H:j25:75,2025-11-09,7625,Gomaringen ZOB
onward,de:08416:10517:0:1,Tübingen Blaue Brücke,2,,2025-11-09 09:36,2025-11-09 09:36,2025-11-09 09:36,2025-11-09 09:36,0.0,0.0,tub:80625::H:j25:75,2025-11-09,7625,Gomaringen ZOB
onward,de:08416:10800:0:1,Tübingen Landestheater,3,,2025-11-09 09:37,2025-11-09 09:37,2025-11-09 09:37,2025-11-09 09:37,0.0,0.0,tub:80625::H:j25:75,2025-11-09,7625,Gomaringen ZOB
onward,de:08416:10826:0:1,Tübingen Hügelschule,4,,2025-11-09 09:38,2025-11-09 09:38,2025-11-09 09:38,2025-11-09 09:38,0.0,0.0,tub:80625::H:j25:75,2025-11-09,7625,Gomaringen ZOB
onward,de:08416:10801:0:1,Tübingen Reutlinger Str.,5,,2025-11-09 09:39,2025-11-09 09:39,2025-11-09 09:39,2025-11-09 09:39,0.0,0.0,tub:80625::H:j25:75,2025-11-09,7625,Gomaringen ZOB
onward,de:08416:4404:0:1,Wankheim Helleräcker,6,,2025-11-09 09:45,2025-11-09 09:45,2025-11-09 09:45,2025-11-09 09:45,0.0,0.0,tub:80625::H:j25:75,2025-11-09,7625,Gomaringen ZOB
onward,de:08416:4010:0:2,Wankheim Siedlung,7,,2025-11-09 09:46,2025-11-09 09:46,2025-11-09 09:46,2025-11-09 09:46,0.0,0.0,tub:80625::H:j25:75,2025-11-09,7625,Gomaringen ZOB
onward,de:08416:4402:0:2,Wankheim Walbenstraße,8,,2025-11-09 09:47,2025-11-09 09:47,2025-11-09 09:47,2025-11-09 09:47,0.0,0.0,tub:80625::H:j25:75,2025-11-09,7625,Gomaringen ZOB
onward,de:08416:4403:0:1,Wankheim Pfarrhaus,9,,2025-11-09 09:48,2025-11-09 09:48,2025-11-09 09:48,2025-11-09 09:48,0.0,0.0,tub:80625::H:j25:75,2025-11-09,7625,Gomaringen ZOB
onward,de:08416:4005:0:1,Mähringen Ortsmitte,10,,2025-11-09 09:52,2025-11-09 09:52,2025-11-09 09:52,2025-11-09 09:52,0.0,0.0,tub:80625::H:j25:75,2025-11-09,7625,Gomaringen ZOB
onward,de:08416:4008:0:1,Immenhausen Ochsen,11,,2025-11-09 09:55,2025-11-09 09:55,2025-11-09 09:55,2025-11-09 09:55,0.0,0.0,tub:80625::H:j25:75,2025-11-09,7625,Gomaringen ZOB
onward,de:08416:4407:0:1,Stockach,12,,2025-11-09 09:57,2025-11-09 09:57,2025-11-09 09:57,2025-11-09 09:57,0.0,0.0,tub:80625::H:j25:75,2025-11-09,7625,Gomaringen ZOB
onward,de:08416:4421:0:1,Gomaringen Hinterweiler Str.,13,,2025-11-09 10:00,2025-11-09 10:00,2025-11-09 10:00,2025-11-09 10:00,0.0,0.0,tub:80625::H:j25:75,2025-11-09,7625,Gomaringen ZOB
onward,de:08416:4409:0:1,Gomaringen Ziegelgrubenstr.,14,,2025-11-09 10:01,2025-11-09 10:01,2025-11-09 10:01,2025-11-09 10:01,0.0,0.0,tub:80625::H:j25:75,2025-11-09,7625,Gomaringen ZOB
onward,de:08416:4410:0:1,Gomaringen ZOB,15,Bstg. 1,2025-11-09 10:03,2025-11-09 10:03,2025-11-09 10:05,2025-11-09 10:05,0.0,0.0,tub:80625::H:j25:75,2025-11-09,7625,Gomaringen ZOB
onward,de:08416:4419:0:0,Gomaringen Lindenstr.,16,,2025-11-09 10:06,2025-11-09 10:06,2025-11-09 10:06,2025-11-09 10:06,0.0,0.0,tub:80625::H:j25:75,2025-11-09,7625,Gomaringen ZOB
onward,de:08416:4411:0:2,Gomaringen Friedhof,17,,2025-11-09 10:07,2025-11-09 10:07,2025-11-09 10:07,2025-11-09 10:07,0.0,0.0,tub:80625::H:j25:75,2025-11-09,7625,Gomaringen ZOB
onward,de:08416:4412:0:2,Gomaringen Öschinger Str.,18,,2025-11-09 10:08,2025-11-09 10:08,2025-11-09 10:08,2025-11-09 10:08,0.0,0.0,tub:80625::H:j25:75,2025-11-09,7625,Gomaringen ZOB
onward,de:08416:4422:0:2,Gomaringen Lubbachstr.,19,,2025-11-09 10:09,2025-11-09 10:09,2025-11-09 10:09,2025-11-09 10:09,0.0,0.0,tub:80625::H:j25:75,2025-11-09,7625,Gomaringen ZOB
onward,de:08416:4415:0:1,Gomaringen Bachstraße,20,,2025-11-09 10:10,2025-11-09 10:10,2025-11-09 10:10,2025-11-09 10:10,0.0,0.0,tub:80625::H:j25:75,2025-11-09,7625,Gomaringen ZOB
onward,de:08416:4499:0:2,Gomaringen Bahnhofstraße 2,21,,2025-11-09 10:11,2025-11-09 10:11,2025-11-09 10:11,2025-11-09 10:11,0.0,0.0,tub:80625::H:j25:75,2025-11-09,7625,Gomaringen ZOB
onward,de:08416:4410:0:3,Gomaringen ZOB,22,Bstg. 3,2025-11-09 10:12,2025-11-09 10:12,,,0.0,,tub:80625::H:j25:75,2025-11-09,7625,Gomaringen ZOB
onward,de:08416:11000:13:L,Tübingen Hauptbahnhof,1,Bstg. L,,,2025-11-09 09:37,2025-11-09 09:37,,0.0,tub:34611::H:j25:134,2025-11-09,7611,Jettenburg Brunnenplatz
onward,de:08416:10517:0:1,Tübingen Blaue Brücke,2,,2025-11-09 09:38,2025-11-09 09:38,2025-11-09 09:38,2025-11-09 09:38,0.0,0.0,tub:34611::H:j25:134,2025-11-09,7611,Jettenburg Brunnenplatz
onward,de:08416:10800:0:1,Tübingen Landestheater,3,,2025-11-09 09:39,2025-11-09 09:39,2025-11-09 09:39,2025-11-09 09:39,0.0,0.0,tub:34611::H:j25:134,2025-11-09,7611,Jettenburg Brunnenplatz
onward,de:08416:10614:0:1,Tübingen Alter Güterbahnhof,4,,2025-11-09 09:40,2025-11-09 09:40,2025-11-09 09:40,2025-11-09 09:40,0.0,0.0,tub:34611::H:j25:134,2025-11-09,7611,Jettenburg Brunnenplatz
onward,de:08416:10801:0:1,Tübingen Reutlinger Str.,5,,2025-11-09 09:41,2025-11-09 09:41,2025-11-09 09:41,2025-11-09 09:41,0.0,0.0,tub:34611::H:j25:134,2025-11-09,7611,Jettenburg Brunnenplatz
onward,de:08416:806:0:0,Kusterdingen Abzw. B 28,6,,2025-11-09 09:45,2025-11-09 09:45,2025-11-09 09:45,2025-11-09 09:45,0.0,0.0,tub:34611::H:j25:134,2025-11-09,7611,Jettenburg Brunnenplatz
onward,de:08416:802:0:2,Kusterd. Altes Rathaus,7,,2025-11-09 09:47,2025-11-09 09:47,2025-11-09 09:47,2025-11-09 09:47,0.0,0.0,tub:34611::H:j25:134,2025-11-09,7611,Jettenburg Brunnenplatz
onward,de:08416:803:0:0,Kusterdingen Bannholz,8,,2025-11-09 09:49,2025-11-09 09:49,2025-11-09 09:49,2025-11-09 09:49,0.0,0.0,tub:34611::H:j25:134,2025-11-09,7611,Jettenburg Brunnenplatz
onward,de:08416:809:0:0,Kusterdingen Liststraße,9,,2025-11-09 09:51,2025-11-09 09:51,2025-11-09 09:51,2025-11-09 09:51,0.0,0.0,tub:34611::H:j25:134,2025-11-09,7611,Jettenburg Brunnenplatz
onward,de:08416:807:0:0,Kusterd. Schulzentrum,10,,2025-11-09 09:53,2025-11-09 09:53,2025-11-09 09:53,2025-11-09 09:53,0.0,0.0,tub:34611::H:j25:134,2025-11-09,7611,Jettenburg Brunnenplatz
onward,de:08416:804:0:0,Kusterdingen Mozartstr.,11,,2025-11-09 09:54,2025-11-09 09:54,2025-11-09 09:54,2025-11-09 09:54,0.0,0.0,tub:34611::H:j25:134,2025-11-09,7611,Jettenburg Brunnenplatz
onward,de:08416:802:0:1,Kusterd. Altes Rathaus,12,,2025-11-09 09:56,2025-11-09 09:56,2025-11-09 09:56,2025-11-09 09:56,0.0,0.0,tub:34611::H:j25:134,2025-11-09,7611,Jettenburg Brunnenplatz
onward,de:08416:4004:0:0,Jettenburg Brunnenplatz,13,,2025-11-09 10:00,2025-11-09 10:00,,,0.0,,tub:34611::H:j25:134,2025-11-09,7611,Jettenburg Brunnenplatz
previous,de:08416:10260:0:4,Tübingen WHO Ulmenweg,1,,,,2025-11-09 09:21,2025-11-09 09:21,,0.8,tub:09003::H:j25:882,2025-11-09,3,Tübingen Nelkenweg
previous,de:08416:10211:0:4,Tübingen WHO Pappelweg,2,,2025-11-09 09:21,2025-11-09 09:22,2025-11-09 09:21,2025-11-09 09:22,0.7,0.7,tub:09003::H:j25:882,2025-11-09,3,Tübingen Nelkenweg
previous,de:08416:10212:0:4,Tübingen WHO Erlenweg,3,,2025-11-09 09:22,2025-11-09 09:23,2025-11-09 09:22,2025-11-09 09:23,0.4,0.4,tub:09003::H:j25:882,2025-11-09,3,Tübingen Nelkenweg
previous,de:08416:10213:0:4,Tübingen WHO Ahornweg,4,,2025-11-09 09:24,2025-11-09 09:24,2025-11-09 09:24,2025-11-09 09:24,0.2,0.9,tub:09003::H:j25:882,2025-11-09,3,Tübingen Nelkenweg
previous,de:08416:10214:0:1,Tübingen Weißdornweg,5,,2025-11-09 09:25,2025-11-09 09:25,2025-11-09 09:25,2025-11-09 09:26,0.5,0.8,tub:09003::H:j25:882,2025-11-09,3,Tübingen Nelkenweg
previous,de:08416:10234:0:4,Tübingen Waldhäuser Straße,6,,2025-11-09 09:26,2025-11-09 09:27,2025-11-09 09:26,2025-11-09 09:27,1.1,1.1,tub:09003::H:j25:882,2025-11-09,3,Tübingen Nelkenweg
onward,de:08416:10229:0:4,Tübingen Maria-von-Linden-Str.,7,,2025-11-09 09:27,2025-11-09 09:28,2025-11-09 09:27,2025-11-09 09:28,0.5,0.5,tub:09003::H:j25:882,2025-11-09,3,Tübingen Nelkenweg
onward,de:08416:10233:0:4,Tübingen Max-Planck-Institute,8,,2025-11-09 09:28,2025-11-09 09:28,2025-11-09 09:28,2025-11-09 09:28,0.0,0.0,tub:09003::H:j25:882,2025-11-09,3,Tübingen Nelkenweg
onward,de:08416:10231:0:4,Tübingen Sternwarte,9,,2025-11-09 09:29,2025-11-09 09:29,2025-11-09 09:29,2025-11-09 09:29,0.0,0.0,tub:09003::H:j25:882,2025-11-09,3,Tübingen Nelkenweg
onward,de:08416:10232:0:4,Tübingen Auf dem Kreuz,10,,2025-11-09 09:29,2025-11-09 09:29,2025-11-09 09:29,2025-11-09 09:29,0.0,0.0,tub:09003::H:j25:882,2025-11-09,3,Tübingen Nelkenweg
onward,de:08416:10230:0:4,"Tübingen, Robert-Gradmann-Weg",11,,2025-11-09 09:30,2025-11-09 09:30,2025-11-09 09:30,2025-11-09 09:30,0.0,0.0,tub:09003::H:j25:882,2025-11-09,3,Tübingen Nelkenweg
onward,de:08416:10222:0:4,Tübingen Engelfriedshalde,12,,2025-11-09 09:31,2025-11-09 09:31,2025-11-09 09:31,2025-11-09 09:31,0.0,0.0,tub:09003::H:j25:882,2025-11-09,3,Tübingen Nelkenweg
onward,de:08416:10221:0:4,Tübingen Im Rotbad,13,,2025-11-09 09:32,2025-11-09 09:32,2025-11-09 09:32,2025-11-09 09:32,0.0,0.0,tub:09003::H:j25:882,2025-11-09,3,Tübingen Nelkenweg
onward,de:08416:10235:0:4,Tübingen Brunsstraße,14,,2025-11-09 09:33,2025-11-09 09:33,2025-11-09 09:33,2025-11-09 09:33,0.6,0.6,tub:09003::H:j25:882,2025-11-09,3,Tübingen Nelkenweg
onward,de:08416:10507:0:8,Tübingen Hölderlinstraße,15,,2025-11-09 09:34,2025-11-09 09:34,2025-11-09 09:34,2025-11-09 09:34,0.0,0.0,tub:09003::H:j25:882,2025-11-09,3,Tübingen Nelkenweg
onward,de:08416:10508:0:4,Tübingen Stadtgraben,16,,2025-11-09 09:35,2025-11-09 09:35,2025-11-09 09:35,2025-11-09 09:35,0.0,0.0,tub:09003::H:j25:882,2025-11-09,3,Tübingen Nelkenweg
onward,de:08416:10502:0:5,Tübingen Nonnenhaus,17,,2025-11-09 09:36,2025-11-09 09:36,2025-11-09 09:36,2025-11-09 09:36,0.0,0.0,tub:09003::H:j25:882,2025-11-09,3,Tübingen Nelkenweg
onward,de:08416:10501:0:4,Tübingen Neckarbrücke,18,,2025-11-09 09:37,2025-11-09 09:37,2025-11-09 09:37,2025-11-09 09:37,0.0,0.0,tub:09003::H:j25:882,2025-11-09,3,Tübingen Nelkenweg
onward,de:08416:11000:14:J,Tübingen Hauptbahnhof,19,Bstg. J,2025-11-09 09:40,2025-11-09 09:40,2025-11-09 09:40,2025-11-09 09:40,0.0,0.0,tub:09003::H:j25:882,2025-11-09,3,Tübingen Nelkenweg
onward,de:08416:11000:12:E,Tübingen Hauptbahnhof,20,Bstg. E,2025-11-09 09:42,2025-11-09 09:42,2025-11-09 09:42,2025-11-09 09:42,0.0,0.0,tub:09003::H:j25:882,2025-11-09,3,Tübingen Nelkenweg
onward,de:08416:10517:0:1,Tübingen Blaue Brücke,21,,2025-11-09 09:43,2025-11-09 09:43,2025-11-09 09:43,2025-11-09 09:43,0.0,0.0,tub:09003::H:j25:882,2025-11-09,3,Tübingen Nelkenweg
onward,de:08416:10901:0:1,Tübingen Hechinger Straße,22,,2025-11-09 09:44,2025-11-09 09:44,2025-11-09 09:44,2025-11-09 09:44,0.0,0.0,tub:09003::H:j25:882,2025-11-09,3,Tübingen Nelkenweg
onward,de:08416:10920:0:1,Tübingen Loretto,23,,2025-11-09 09:45,2025-11-09 09:45,2025-11-09 09:45,2025-11-09 09:45,0.0,0.0,tub:09003::H:j25:882,2025-11-09,3,Tübingen Nelkenweg
onward,de:08416:10921:0:2,Tübingen Hechinger Eck,24,,2025-11-09 09:46,2025-11-09 09:46,2025-11-09 09:46,2025-11-09 09:46,0.0,0.0,tub:09003::H:j25:882,2025-11-09,3,Tübingen Nelkenweg
onward,de:08416:10729:0:1,Tübingen Memmingerstraße,25,,2025-11-09 09:47,2025-11-09 09:47,2025-11-09 09:47,2025-11-09 09:47,0.0,0.0,tub:09003::H:j25:882,2025-11-09,3,Tübingen Nelkenweg
onward,de:08416:10704:0:1,Tübingen Heinlenstraße,26,,2025-11-09 09:48,2025-11-09 09:48,2025-11-09 09:48,2025-11-09 09:48,0.0,0.0,tub:09003::H:j25:882,2025-11-09,3,Tübingen Nelkenweg
onward,de:08416:10705:0:2,Tübingen Feuerhägle,27,ERSATZ FR Gartenstadt,2025-11-09 09:49,2025-11-09 09:49,2025-11-09 09:49,2025-11-09 09:49,0.0,0.0,tub:09003::H:j25:882,2025-11-09,3,Tübingen Nelkenweg
onward,de:08416:10706:0:1,Tübingen Paul-Dietz-Straße,28,Bstg. 1,2025-11-09 09:50,2025-11-09 09:50,2025-11-09 09:50,2025-11-09 09:50,0.0,0.0,tub:09003::H:j25:882,2025-11-09,3,Tübingen Nelkenweg
onward,de:08416:10722:0:1,Tübingen Fuchsstraße,29,,2025-11-09 09:52,2025-11-09 09:52,2025-11-09 09:52,2025-11-09 09:52,0.0,0.0,tub:09003::H:j25:882,2025-11-09,3,Tübingen Nelkenweg
onward,de:08416:10723:0:4,Tübingen Nelkenweg,30,,2025-11-09 09:53,2025-11-09 09:53,,,0.0,,tub:09003::H:j25:882,2025-11-09,3,Tübingen Nelkenweg
onward,de:08416:10213:0:1,Tübingen WHO Ahornweg,1,,,,2025-11-09 09:30,2025-11-09 09:30,,0.0,tub:09005::H:j25:921,2025-11-09,5,Tübingen Derend. Käppele
onward,de:08416:10212:0:1,Tübingen WHO Erlenweg,2,,2025-11-09 09:31,2025-11-09 09:31,2025-11-09 09:31,2025-11-09 09:31,0.0,0.0,tub:09005::H:j25:921,2025-11-09,5,Tübingen Derend. Käppele
onward,de:08416:10211:0:1,Tübingen WHO Pappelweg,3,,2025-11-09 09:31,2025-11-09 09:31,2025-11-09 09:31,2025-11-09 09:31,0.0,0.0,tub:09005::H:j25:921,2025-11-09,5,Tübingen Derend. Käppele
onward,de:08416:10260:0:1,Tübingen WHO Ulmenweg,4,,2025-11-09 09:33,2025-11-09 09:33,2025-11-09 09:33,2025-11-09 09:33,0.0,0.0,tub:09005::H:j25:921,2025-11-09,5,Tübingen Derend. Käppele
onward,de:08416:10209:0:4,Tübingen Horemer,5,,2025-11-09 09:34,2025-11-09 09:34,2025-11-09 09:34,2025-11-09 09:34,0.0,0.0,tub:09005::H:j25:921,2025-11-09,5,Tübingen Derend. Käppele
onward,de:08416:10208:0:4,Tübingen Haydnweg,6,,2025-11-09 09:35,2025-11-09 09:35,2025-11-09 09:35,2025-11-09 09:35,0.0,0.0,tub:09005::H:j25:921,2025-11-09,5,Tübingen Derend. Käppele
onward,de:08416:10207:0:4,Tübingen Wanne Kunsthalle,7,,2025-11-09 09:37,2025-11-09 09:37,2025-11-09 09:37,2025-11-09 09:37,0.0,0.0,tub:09005::H:j25:921,2025-11-09,5,Tübingen Derend. Käppele
onward,de:08416:10206:0:4,Tübingen Beethovenweg,8,,2025-11-09 09:38,2025-11-09 09:38,2025-11-09 09:38,2025-11-09 09:38,0.0,0.0,tub:09005::H:j25:921,2025-11-09,5,Tübingen Derend. Käppele
onward,de:08416:10205:0:4,Tübingen Botanischer Garten,9,,2025-11-09 09:39,2025-11-09 09:39,2025-11-09 09:39,2025-11-09 09:39,0.0,0.0,tub:09005::H:j25:921,2025-11-09,5,Tübingen Derend. Käppele
onward,de:08416:10124:1:6,Tübingen Auf der Morgenstelle,10,,2025-11-09 09:40,2025-11-09 09:40,2025-11-09 09:40,2025-11-09 09:40,0.0,0.0,tub:09005::H:j25:921,2025-11-09,5,Tübingen Derend. Käppele
onward,de:08416:10204:0:5,Tübingen BG Unfallklinik,11,,2025-11-09 09:42,2025-11-09 09:42,2025-11-09 09:42,2025-11-09 09:42,0.0,0.0,tub:09005::H:j25:921,2025-11-09,5,Tübingen Derend. Käppele
onward,de:08416:10203:0:4,Tübingen Uni-Kliniken Berg,12,,2025-11-09 09:42,2025-11-09 09:42,2025-11-09 09:42,2025-11-09 09:42,0.0,0.0,tub:09005::H:j25:921,2025-11-09,5,Tübingen Derend. Käppele
onward,de:08416:10202:0:4,Tübingen Frondsbergstraße,13,,2025-11-09 09:44,2025-11-09 09:44,2025-11-09 09:44,2025-11-09 09:44,0.0,0.0,tub:09005::H:j25:921,2025-11-09,5,Tübingen Derend. Käppele
onward,de:08416:10201:0:4,Tübingen Quenstedtstraße,14,,2025-11-09 09:45,2025-11-09 09:45,2025-11-09 09:45,2025-11-09 09:45,0.0,0.0,tub:09005::H:j25:921,2025-11-09,5,Tübingen Derend. Käppele
onward,de:08416:10200:0:4,Tübingen Uni-Kliniken Tal,15,,2025-11-09 09:47,2025-11-09 09:47,2025-11-09 09:47,2025-11-09 09:47,0.0,0.0,tub:09005::H:j25:921,2025-11-09,5,Tübingen Derend. Käppele
onward,de:08416:10507:0:8,Tübingen Hölderlinstraße,16,,2025-11-09 09:48,2025-11-09 09:48,2025-11-09 09:48,2025-11-09 09:48,0.0,0.0,tub:09005::H:j25:921,2025-11-09,5,Tübingen Derend. Käppele
onward,de:08416:10508:0:4,Tübingen Stadtgraben,17,,2025-11-09 09:49,2025-11-09 09:49,2025-11-09 09:49,2025-11-09 09:49,0.0,0.0,tub:09005::H:j25:921,2025-11-09,5,Tübingen Derend. Käppele
onward,de:08416:10502:0:5,Tübingen Nonnenhaus,18,,2025-11-09 09:50,2025-11-09 09:50,2025-11-09 09:50,2025-11-09 09:50,0.0,0.0,tub:09005::H:j25:921,2025-11-09,5,Tübingen Derend. Käppele
onward,de:08416:10501:0:4,Tübingen Neckarbrücke,19,,2025-11-09 09:51,2025-11-09 09:51,2025-11-09 09:51,2025-11-09 09:51,0.0,0.0,tub:09005::H:j25:921,2025-11-09,5,Tübingen Derend. Käppele
onward,de:08416:11000:14:J,Tübingen Hauptbahnhof,20,Bstg. J,2025-11-09 09:54,2025-11-09 09:54,2025-11-09 09:54,2025-11-09 09:54,0.0,0.0,tub:09005::H:j25:921,2025-11-09,5,Tübingen Derend. Käppele
onward,de:08416:11000:12:E,Tübingen Hauptbahnhof,21,Bstg. E,2025-11-09 09:56,2025-11-09 09:56,2025-11-09 09:56,2025-11-09 09:56,0.0,0.0,tub:09005::H:j25:921,2025-11-09,5,Tübingen Derend. Käppele
onward,de:08416:10517:0:1,Tübingen Blaue Brücke,22,,2025-11-09 09:57,2025-11-09 09:57,2025-11-09 09:57,2025-11-09 09:57,0.0,0.0,tub:09005::H:j25:921,2025-11-09,5,Tübingen Derend. Käppele
onward,de:08416:10700:0:1,Tübingen Hegelstraße,23,,2025-11-09 10:00,2025-11-09 10:00,2025-11-09 10:00,2025-11-09 10:00,0.0,0.0,tub:09005::H:j25:921,2025-11-09,5,Tübingen Derend. Käppele
onward,de:08416:10701:0:1,Tübingen Hauptbahnhof Süd,24,,2025-11-09 10:02,2025-11-09 10:02,2025-11-09 10:02,2025-11-09 10:02,0.0,0.0,tub:09005::H:j25:921,2025-11-09,5,Tübingen Derend. Käppele
onward,de:08416:10702:0:1,Tübingen Moltkestraße,25,,2025-11-09 10:02,2025-11-09 10:02,2025-11-09 10:02,2025-11-09 10:02,0.0,0.0,tub:09005::H:j25:921,2025-11-09,5,Tübingen Derend. Käppele
onward,de:08416:10703:0:1,Tübingen Windfeldstraße,26,,2025-11-09 10:03,2025-11-09 10:03,2025-11-09 10:03,2025-11-09 10:03,0.0,0.0,tub:09005::H:j25:921,2025-11-09,5,Tübingen Derend. Käppele
onward,de:08416:10704:0:1,Tübingen Heinlenstraße,27,,2025-11-09 10:04,2025-11-09 10:04,2025-11-09 10:04,2025-11-09 10:04,0.0,0.0,tub:09005::H:j25:921,2025-11-09,5,Tübingen Derend. Käppele
